installation_type,vessel_name,start_date,end_date,installation time,windfarm_name,,,
turbine,Wind Osprey,5/31/2021 8:00,6/1/2021 4:00,,Triton Knoll,,,
turbine,Wind Osprey,6/1/2021 5:00,6/1/2021 22:00,,Triton Knoll,,,
turbine,Wind Osprey,6/1/2021 23:00,6/3/2021 9:03,,Triton Knoll,,,
turbine,Wind Osprey,6/3/2021 12:07,6/4/2021 2:01,,Triton Knoll,,,
turbine,Wind Osprey,6/4/2021 9:00,6/5/2021 11:00,,Triton Knoll,,,
turbine,Wind Osprey,6/8/2021 23:01,6/10/2021 0:01,,Triton Knoll,,,
turbine,Wind Osprey,6/10/2021 1:00,6/10/2021 20:02,,Triton Knoll,,,
turbine,Wind Osprey,6/10/2021 22:01,6/12/2021 1:01,,Triton Knoll,,,
turbine,Wind Osprey,6/12/2021 3:01,6/13/2021 0:00,,Triton Knoll,,,
turbine,Wind Osprey,6/13/2021 1:00,6/14/2021 0:01,,Triton Knoll,,,
turbine,Wind Osprey,6/16/2021 20:00,6/17/2021 18:01,,Triton Knoll,,,
turbine,Wind Osprey,6/17/2021 19:02,6/19/2021 12:00,,Triton Knoll,,,
turbine,Wind Osprey,6/19/2021 13:00,6/20/2021 10:01,,Triton Knoll,,,
turbine,Wind Osprey,6/20/2021 11:01,6/21/2021 14:02,,Triton Knoll,,,
turbine,Wind Osprey,6/21/2021 16:01,6/22/2021 18:00,,Triton Knoll,,,
turbine,Wind Osprey,6/25/2021 4:01,6/25/2021 23:02,,Triton Knoll,,,
turbine,Wind Osprey,6/26/2021 1:01,6/26/2021 22:01,,Triton Knoll,,,
turbine,Wind Osprey,6/26/2021 23:01,6/27/2021 20:02,,Triton Knoll,,,
turbine,Wind Osprey,6/27/2021 22:01,6/29/2021 19:02,,Triton Knoll,,,
turbine,Wind Osprey,6/29/2021 21:02,7/1/2021 10:01,,Triton Knoll,,,
turbine,Wind Osprey,7/5/2021 3:00,7/5/2021 19:01,,Triton Knoll,,,
turbine,Wind Osprey,7/5/2021 21:01,7/9/2021 0:01,,Triton Knoll,,,
turbine,Wind Osprey,7/9/2021 1:01,7/9/2021 22:01,,Triton Knoll,,,
turbine,Wind Osprey,7/9/2021 23:00,7/10/2021 23:00,,Triton Knoll,,,
turbine,Wind Osprey,7/11/2021 2:01,7/12/2021 10:00,,Triton Knoll,,,
turbine,Wind Osprey,7/14/2021 19:00,7/21/2021 21:02,,Triton Knoll,,,
turbine,Wind Osprey,7/21/2021 23:02,7/23/2021 11:02,,Triton Knoll,,,
turbine,Wind Osprey,7/23/2021 12:00,7/29/2021 0:02,,Triton Knoll,,,
turbine,Wind Osprey,7/29/2021 0:53,7/30/2021 12:02,,Triton Knoll,,,
turbine,Wind Osprey,7/30/2021 14:01,8/5/2021 6:01,,Triton Knoll,,,
turbine,Wind Osprey,8/5/2021 7:01,8/6/2021 12:02,,Triton Knoll,,,
turbine,Wind Osprey,8/6/2021 14:01,8/9/2021 3:01,,Triton Knoll,,,
turbine,Wind Osprey,8/11/2021 14:00,8/12/2021 12:01,,Triton Knoll,,,
turbine,Wind Osprey,8/12/2021 14:00,8/13/2021 17:02,,Triton Knoll,,,
turbine,Wind Osprey,8/13/2021 19:01,8/15/2021 3:02,,Triton Knoll,,,
turbine,Wind Osprey,8/15/2021 6:02,8/16/2021 5:02,,Triton Knoll,,,
turbine,Wind Osprey,8/16/2021 8:00,8/17/2021 14:02,,Triton Knoll,,,
turbine,Wind Osprey,8/22/2021 14:00,8/23/2021 23:00,,Triton Knoll,,,
turbine,Wind Osprey,8/24/2021 3:02,8/24/2021 20:02,,Triton Knoll,,,
turbine,Wind Osprey,8/25/2021 0:02,8/27/2021 0:01,,Triton Knoll,,,
turbine,Wind Osprey,8/27/2021 1:00,8/28/2021 4:02,,Triton Knoll,,,
turbine,Wind Osprey,8/28/2021 6:00,8/29/2021 13:02,,Triton Knoll,,,
turbine,Wind Osprey,9/1/2021 3:02,9/2/2021 16:02,,Triton Knoll,,,
turbine,Wind Osprey,9/2/2021 20:02,9/4/2021 1:09,,Triton Knoll,,,
turbine,Wind Osprey,9/4/2021 5:02,9/5/2021 14:03,,Triton Knoll,,,
turbine,Wind Osprey,9/5/2021 15:02,9/6/2021 23:00,,Triton Knoll,,,
turbine,Wind Osprey,9/7/2021 2:00,9/8/2021 9:00,,Triton Knoll,,,
turbine,Wind Osprey,9/10/2021 22:02,9/12/2021 1:55,,Triton Knoll,,,
turbine,Wind Osprey,9/12/2021 6:02,9/13/2021 11:03,,Triton Knoll,,,
turbine,Wind Osprey,9/13/2021 13:19,9/15/2021 4:02,,Triton Knoll,,,
turbine,Wind Osprey,9/15/2021 5:02,9/15/2021 11:04,,Triton Knoll,,,
turbine,Wind Osprey,9/15/2021 17:22,9/16/2021 12:02,,Triton Knoll,,,
turbine,Wind Osprey,9/16/2021 16:02,9/17/2021 19:02,,Triton Knoll,,,
turbine,Wind Osprey,1/7/2022 19:12,1/8/2022 5:10,,Seagreen,,,
foundation,MPI Resolution,5/13/2011 17:00,5/16/2011 3:00,,Lincs,,,
foundation,MPI Resolution,5/16/2011 5:00,5/17/2011 23:00,,Lincs,,,
foundation,MPI Resolution,5/18/2011 1:06,5/19/2011 13:02,,Lincs,,,
foundation,MPI Resolution,5/27/2011 22:00,5/31/2011 17:04,,Lincs,,,
foundation,MPI Resolution,5/31/2011 18:16,6/2/2011 20:00,,Lincs,,,
foundation,MPI Resolution,6/8/2011 20:27,6/9/2011 11:05,,Lincs,,,
foundation,MPI Resolution,6/9/2011 12:00,6/18/2011 11:20,,Lincs,,,
foundation,MPI Resolution,6/21/2011 4:18,6/25/2011 6:20,,Lincs,,,
foundation,MPI Resolution,6/25/2011 8:00,6/27/2011 20:06,,Lincs,,,
foundation,MPI Resolution,6/28/2011 0:31,6/29/2011 8:13,,Lincs,,,
foundation,MPI Resolution,6/29/2011 11:02,6/30/2011 11:00,,Lincs,,,
foundation,MPI Resolution,7/5/2011 7:02,7/6/2011 15:24,,Lincs,,,
foundation,MPI Resolution,7/6/2011 18:28,7/9/2011 6:00,,Lincs,,,
foundation,MPI Resolution,7/9/2011 8:00,7/10/2011 12:08,,Lincs,,,
foundation,MPI Resolution,7/15/2011 11:00,7/16/2011 14:00,,Lincs,,,
foundation,MPI Resolution,7/16/2011 19:00,7/19/2011 9:01,,Lincs,,,
foundation,MPI Resolution,7/19/2011 10:01,7/20/2011 8:16,,Lincs,,,
foundation,MPI Resolution,7/25/2011 5:00,7/28/2011 23:00,,Lincs,,,
foundation,MPI Resolution,8/1/2011 6:00,8/2/2011 13:00,,Lincs,,,
foundation,MPI Resolution,8/2/2011 15:00,8/4/2011 8:00,,Lincs,,,
foundation,MPI Resolution,8/4/2011 9:00,8/4/2011 15:03,,Lincs,,,
foundation,MPI Resolution,8/5/2011 9:07,8/6/2011 11:00,,Lincs,,,
foundation,MPI Resolution,8/13/2011 8:00,8/14/2011 12:00,,Lincs,,,
foundation,MPI Resolution,8/14/2011 13:01,8/15/2011 12:00,,Lincs,,,
foundation,MPI Resolution,8/15/2011 13:11,8/16/2011 13:00,,Lincs,,,
foundation,MPI Resolution,8/19/2011 3:00,8/20/2011 2:19,,Lincs,,,
foundation,MPI Resolution,8/20/2011 4:06,8/21/2011 3:02,,Lincs,,,
foundation,MPI Resolution,8/21/2011 4:00,8/22/2011 3:00,,Lincs,,,
foundation,MPI Resolution,8/22/2011 4:00,8/22/2011 15:03,,Lincs,,,
foundation,MPI Resolution,8/24/2011 22:00,8/25/2011 23:00,,Lincs,,,
foundation,MPI Resolution,8/26/2011 9:59,8/27/2011 5:04,,Lincs,,,
foundation,MPI Resolution,8/27/2011 6:00,8/29/2011 12:06,,Lincs,,,
foundation,MPI Resolution,9/1/2011 8:00,9/2/2011 9:00,,Lincs,,,
foundation,MPI Resolution,9/2/2011 10:00,9/3/2011 10:00,,Lincs,,,
foundation,MPI Resolution,9/3/2011 16:01,9/4/2011 10:00,,Lincs,,,
foundation,MPI Resolution,9/15/2011 10:04,9/17/2011 15:00,,Lincs,,,
foundation,MPI Resolution,9/17/2011 22:03,9/20/2011 9:01,,Lincs,,,
foundation,MPI Resolution,9/25/2011 5:00,9/27/2011 19:07,,Lincs,,,
foundation,MPI Resolution,9/27/2011 20:00,9/29/2011 0:00,,Lincs,,,
foundation,MPI Resolution,9/29/2011 1:03,9/30/2011 0:00,,Lincs,,,
foundation,MPI Resolution,10/2/2011 7:00,10/3/2011 21:23,,Lincs,,,
foundation,MPI Resolution,10/4/2011 1:57,10/8/2011 10:02,,Lincs,,,
foundation,MPI Resolution,10/8/2011 17:00,10/11/2011 12:00,,Lincs,,,
foundation,MPI Resolution,10/13/2011 19:01,10/20/2011 4:35,,Lincs,,,
foundation,MPI Resolution,10/29/2011 16:00,10/31/2011 3:00,,Lincs,,,
foundation,MPI Resolution,10/31/2011 4:00,11/2/2011 4:00,,Lincs,,,
foundation,MPI Resolution,11/2/2011 6:00,11/4/2011 18:00,,Lincs,,,
foundation,MPI Resolution,11/4/2011 19:05,11/8/2011 10:03,,Lincs,,,
foundation,MPI Resolution,11/11/2011 5:07,11/14/2011 8:00,,Lincs,,,
foundation,MPI Resolution,11/19/2011 11:00,11/21/2011 15:00,,Lincs,,,
foundation,MPI Resolution,12/2/2011 1:00,12/10/2011 11:00,,Lincs,,,
foundation,MPI Resolution,12/15/2011 20:54,12/20/2011 15:07,,Lincs,,,
foundation,MPI Resolution,12/20/2011 17:00,12/21/2011 9:00,,Lincs,,,
foundation,MPI Resolution,12/31/2011 16:00,1/6/2012 15:00,,Lincs,,,
foundation,MPI Resolution,1/6/2012 18:42,1/8/2012 18:22,,Lincs,,,
foundation,MPI Resolution,1/8/2012 20:00,1/9/2012 23:00,,Lincs,,,
foundation,MPI Resolution,1/15/2012 3:00,1/15/2012 22:00,,Lincs,,,
foundation,MPI Resolution,1/15/2012 23:22,1/16/2012 16:00,,Lincs,,,
foundation,MPI Resolution,1/16/2012 17:04,1/17/2012 18:07,,Lincs,,,
foundation,MPI Resolution,1/17/2012 19:06,1/19/2012 2:00,,Lincs,,,
foundation,MPI Resolution,1/19/2012 3:00,1/23/2012 0:00,,Lincs,,,
foundation,MPI Resolution,1/26/2012 16:01,1/28/2012 3:02,,Lincs,,,
foundation,MPI Resolution,1/28/2012 6:39,1/28/2012 21:00,,Lincs,,,
foundation,MPI Resolution,1/28/2012 23:00,1/29/2012 15:00,,Lincs,,,
foundation,MPI Resolution,2/17/2012 11:00,2/20/2012 11:00,,Lincs,,,
foundation,MPI Resolution,2/20/2012 12:00,2/23/2012 8:00,,Lincs,,,
foundation,MPI Resolution,2/23/2012 13:00,2/24/2012 13:00,,Lincs,,,
foundation,MPI Resolution,2/27/2012 15:00,2/28/2012 4:53,,Lincs,,,
foundation,MPI Resolution,2/28/2012 6:17,2/28/2012 21:01,,Lincs,,,
foundation,MPI Resolution,2/28/2012 22:01,2/29/2012 11:00,,Lincs,,,
foundation,MPI Resolution,3/3/2012 17:00,3/6/2012 19:02,,Lincs,,,
foundation,MPI Resolution,3/6/2012 20:00,3/8/2012 18:00,,Lincs,,,
foundation,MPI Resolution,3/9/2012 0:00,3/9/2012 13:00,,Lincs,,,
foundation,MPI Resolution,3/9/2012 18:00,3/10/2012 8:00,,Lincs,,,
foundation,MPI Resolution,3/13/2012 3:01,3/14/2012 3:02,,Lincs,,,
foundation,MPI Resolution,3/18/2012 5:22,3/18/2012 16:15,,Lincs,,,
foundation,MPI Resolution,3/18/2012 17:05,3/19/2012 4:24,,Lincs,,,
foundation,MPI Resolution,3/19/2012 6:20,3/19/2012 20:00,,Lincs,,,
foundation,MPI Resolution,3/25/2012 8:00,3/25/2012 20:00,,Lincs,,,
foundation,MPI Resolution,3/25/2012 22:01,3/26/2012 9:00,,Lincs,,,
foundation,MPI Resolution,3/26/2012 10:02,3/26/2012 21:01,,Lincs,,,
foundation,MPI Resolution,3/29/2012 23:25,3/30/2012 15:02,,Lincs,,,
foundation,MPI Resolution,3/30/2012 16:04,4/1/2012 2:23,,Lincs,,,
foundation,MPI Resolution,4/1/2012 4:04,4/1/2012 17:01,,Lincs,,,
foundation,MPI Resolution,4/9/2012 7:00,4/12/2012 10:00,,Lincs,,,
foundation,MPI Resolution,4/12/2012 11:00,4/13/2012 11:00,,Lincs,,,
foundation,MPI Resolution,4/13/2012 13:11,4/16/2012 7:07,,Lincs,,,
foundation,MPI Resolution,4/16/2012 8:01,4/16/2012 19:00,,Lincs,,,
foundation,MPI Resolution,4/17/2012 7:01,4/17/2012 16:42,,Lincs,,,
foundation,MPI Resolution,4/17/2012 18:00,4/19/2012 6:00,,Lincs,,,
foundation,MPI Resolution,4/19/2012 7:01,4/21/2012 18:00,,Lincs,,,
foundation,MPI Resolution,5/2/2012 7:12,5/3/2012 21:32,,Lincs,,,
foundation,MPI Resolution,5/4/2012 3:00,5/5/2012 23:06,,Lincs,,,
foundation,MPI Resolution,5/6/2012 4:31,5/6/2012 12:08,,Lincs,,,
foundation,MPI Resolution,5/8/2012 14:53,5/9/2012 7:09,,Lincs,,,
foundation,MPI Resolution,5/9/2012 14:00,5/9/2012 21:00,,Lincs,,,
foundation,MPI Resolution,5/9/2012 22:01,5/11/2012 15:00,,Lincs,,,
foundation,MPI Resolution,5/11/2012 19:04,5/12/2012 8:43,,Lincs,,,
foundation,MPI Resolution,5/17/2012 6:00,5/17/2012 16:10,,Lincs,,,
foundation,MPI Resolution,5/17/2012 17:00,5/19/2012 6:07,,Lincs,,,
foundation,MPI Resolution,5/19/2012 7:00,5/19/2012 18:00,,Lincs,,,
foundation,MPI Resolution,5/27/2012 10:00,5/27/2012 23:02,,Lincs,,,
foundation,MPI Resolution,5/28/2012 0:01,5/28/2012 11:56,,Lincs,,,
foundation,MPI Resolution,5/28/2012 15:00,5/29/2012 5:01,,Lincs,,,
foundation,MPI Resolution,6/1/2012 18:22,6/2/2012 5:00,,Lincs,,,
foundation,MPI Resolution,6/2/2012 6:00,6/2/2012 17:00,,Lincs,,,
turbine,MPI Resolution,7/8/2012 22:00,7/10/2012 11:01,,Lincs,,,
turbine,MPI Resolution,7/10/2012 12:36,7/15/2012 4:01,,Lincs,,,
turbine,MPI Resolution,7/15/2012 5:00,7/19/2012 19:04,,Lincs,,,
turbine,MPI Resolution,7/19/2012 20:21,7/20/2012 20:02,,Lincs,,,
turbine,MPI Resolution,7/21/2012 1:11,7/21/2012 19:02,,Lincs,,,
turbine,MPI Resolution,7/21/2012 21:19,7/24/2012 10:05,,Lincs,,,
turbine,MPI Resolution,7/31/2012 4:00,8/2/2012 21:09,,Lincs,,,
turbine,MPI Resolution,8/2/2012 22:00,8/4/2012 7:00,,Lincs,,,
turbine,MPI Resolution,8/4/2012 8:00,8/5/2012 15:00,,Lincs,,,
turbine,MPI Resolution,8/5/2012 16:01,8/7/2012 3:00,,Lincs,,,
turbine,MPI Resolution,8/7/2012 4:00,8/8/2012 5:04,,Lincs,,,
turbine,MPI Resolution,8/13/2012 7:00,8/14/2012 17:00,,Lincs,,,
turbine,MPI Resolution,8/14/2012 18:00,8/19/2012 6:32,,Lincs,,,
turbine,MPI Resolution,8/19/2012 8:01,8/20/2012 7:18,,Lincs,,,
turbine,MPI Resolution,8/20/2012 9:35,8/21/2012 8:02,,Lincs,,,
turbine,MPI Resolution,8/21/2012 10:30,8/23/2012 22:02,,Lincs,,,
turbine,MPI Resolution,9/2/2012 20:02,9/3/2012 20:00,,Lincs,,,
turbine,MPI Resolution,9/3/2012 21:02,9/5/2012 8:45,,Lincs,,,
turbine,MPI Resolution,9/5/2012 14:02,9/7/2012 6:44,,Lincs,,,
turbine,MPI Resolution,9/7/2012 14:42,9/8/2012 9:26,,Lincs,,,
turbine,MPI Resolution,9/8/2012 11:10,9/11/2012 6:01,,Lincs,,,
turbine,MPI Resolution,10/1/2012 10:49,10/4/2012 20:00,,Lincs,,,
turbine,MPI Resolution,10/5/2012 13:13,10/6/2012 22:12,,Lincs,,,
turbine,MPI Resolution,10/6/2012 23:15,10/7/2012 21:34,,Lincs,,,
turbine,MPI Resolution,10/8/2012 1:24,10/8/2012 19:09,,Lincs,,,
turbine,MPI Resolution,10/19/2012 19:01,10/20/2012 22:06,,Lincs,,,
turbine,MPI Resolution,10/21/2012 1:39,10/22/2012 16:49,,Lincs,,,
turbine,MPI Resolution,10/22/2012 17:42,10/25/2012 8:42,,Lincs,,,
turbine,MPI Resolution,10/25/2012 10:17,10/30/2012 6:08,,Lincs,,,
turbine,MPI Resolution,10/30/2012 7:02,11/3/2012 23:15,,Lincs,,,
turbine,MPI Resolution,11/11/2012 16:03,11/13/2012 11:02,,Lincs,,,
turbine,MPI Resolution,11/13/2012 12:02,11/15/2012 0:02,,Lincs,,,
turbine,MPI Resolution,11/15/2012 1:16,11/16/2012 7:02,,Lincs,,,
turbine,MPI Resolution,11/16/2012 13:00,11/17/2012 13:02,,Lincs,,,
turbine,MPI Resolution,11/17/2012 14:16,11/18/2012 11:05,,Lincs,,,
turbine,MPI Resolution,11/30/2012 13:02,12/2/2012 21:00,,Lincs,,,
turbine,MPI Resolution,12/2/2012 22:03,12/8/2012 9:29,,Lincs,,,
turbine,MPI Resolution,12/8/2012 13:35,12/11/2012 17:17,,Lincs,,,
turbine,MPI Resolution,12/11/2012 19:04,12/12/2012 22:15,,Lincs,,,
turbine,MPI Resolution,12/12/2012 23:39,12/15/2012 20:05,,Lincs,,,
turbine,MPI Resolution,1/6/2013 4:24,1/7/2013 2:09,,Lincs,,,
turbine,MPI Resolution,1/7/2013 3:08,1/10/2013 9:22,,Lincs,,,
turbine,MPI Resolution,1/10/2013 12:11,1/11/2013 17:25,,Lincs,,,
turbine,MPI Resolution,1/11/2013 18:24,1/13/2013 18:28,,Lincs,,,
turbine,MPI Resolution,1/13/2013 19:27,1/14/2013 14:01,,Lincs,,,
turbine,MPI Resolution,1/24/2013 6:12,1/25/2013 6:18,,Lincs,,,
turbine,MPI Resolution,1/25/2013 7:06,2/3/2013 15:03,,Lincs,,,
turbine,MPI Resolution,2/3/2013 16:05,2/8/2013 16:08,,Lincs,,,
turbine,MPI Resolution,2/8/2013 23:48,2/9/2013 18:21,,Lincs,,,
turbine,MPI Resolution,2/9/2013 19:08,2/12/2013 20:07,,Lincs,,,
turbine,MPI Resolution,2/18/2013 11:00,2/19/2013 13:03,,Lincs,,,
turbine,MPI Resolution,2/19/2013 14:06,2/27/2013 10:11,,Lincs,,,
turbine,MPI Resolution,2/27/2013 13:03,3/1/2013 8:05,,Lincs,,,
turbine,MPI Resolution,3/1/2013 9:19,3/2/2013 1:02,,Lincs,,,
turbine,MPI Resolution,3/2/2013 2:13,3/3/2013 2:06,,Lincs,,,
turbine,MPI Resolution,3/3/2013 3:21,3/3/2013 15:33,,Lincs,,,
turbine,MPI Resolution,3/14/2013 13:13,3/19/2013 10:00,,Lincs,,,
turbine,MPI Resolution,3/19/2013 11:00,3/21/2013 3:00,,Lincs,,,
turbine,MPI Resolution,3/21/2013 4:00,3/30/2013 8:15,,Lincs,,,
turbine,MPI Resolution,3/30/2013 10:08,3/30/2013 21:04,,Lincs,,,
turbine,MPI Resolution,6/20/2013 6:02,6/24/2013 6:01,,Northwind,,,
turbine,MPI Resolution,6/24/2013 15:03,6/25/2013 4:00,,Northwind,,,
turbine,MPI Resolution,6/25/2013 5:00,6/26/2013 1:01,,Northwind,,,
turbine,MPI Resolution,7/23/2013 16:01,7/24/2013 23:00,,Northwind,,,
turbine,MPI Resolution,7/26/2013 0:00,7/26/2013 8:00,,Northwind,,,
turbine,MPI Resolution,7/26/2013 14:00,7/31/2013 19:01,,Northwind,,,
turbine,MPI Resolution,7/31/2013 21:03,8/1/2013 19:00,,Northwind,,,
turbine,MPI Resolution,8/9/2013 1:00,8/10/2013 19:00,,Northwind,,,
turbine,MPI Resolution,8/12/2013 21:01,8/14/2013 10:07,,Northwind,,,
turbine,MPI Resolution,8/14/2013 11:04,8/19/2013 2:00,,Northwind,,,
turbine,MPI Resolution,8/19/2013 3:00,8/19/2013 21:00,,Northwind,,,
turbine,MPI Resolution,8/19/2013 23:01,8/20/2013 15:00,,Northwind,,,
turbine,MPI Resolution,8/28/2013 23:00,8/29/2013 16:02,,Northwind,,,
turbine,MPI Resolution,8/29/2013 17:01,8/31/2013 19:01,,Northwind,,,
turbine,MPI Resolution,8/31/2013 20:00,9/3/2013 2:00,,Northwind,,,
turbine,MPI Resolution,9/3/2013 4:02,9/3/2013 21:02,,Northwind,,,
turbine,MPI Resolution,9/5/2013 0:02,9/5/2013 17:00,,Northwind,,,
turbine,MPI Resolution,9/13/2013 2:00,9/13/2013 16:00,,Northwind,,,
turbine,MPI Resolution,9/13/2013 18:02,9/20/2013 14:03,,Northwind,,,
turbine,MPI Resolution,9/20/2013 16:04,9/21/2013 4:02,,Northwind,,,
turbine,MPI Resolution,9/21/2013 5:02,9/22/2013 5:01,,Northwind,,,
turbine,MPI Resolution,9/22/2013 7:02,9/23/2013 0:00,,Northwind,,,
turbine,MPI Resolution,9/23/2013 3:01,9/23/2013 18:00,,Northwind,,,
turbine,MPI Resolution,9/23/2013 19:00,9/24/2013 7:01,,Northwind,,,
turbine,MPI Resolution,9/24/2013 8:00,9/24/2013 23:00,,Northwind,,,
turbine,MPI Resolution,10/4/2013 5:01,10/5/2013 17:01,,Northwind,,,
turbine,MPI Resolution,10/5/2013 21:00,10/6/2013 18:00,,Northwind,,,
turbine,MPI Resolution,10/6/2013 19:00,10/7/2013 11:01,,Northwind,,,
turbine,MPI Resolution,10/7/2013 13:00,10/8/2013 6:00,,Northwind,,,
turbine,MPI Resolution,10/8/2013 7:00,10/9/2013 0:00,,Northwind,,,
turbine,MPI Resolution,10/9/2013 6:01,10/12/2013 16:01,,Northwind,,,
turbine,MPI Resolution,10/12/2013 21:00,10/15/2013 8:00,,Northwind,,,
turbine,MPI Resolution,10/24/2013 6:00,11/7/2013 8:00,,Northwind,,,
turbine,MPI Resolution,11/7/2013 9:00,11/8/2013 9:01,,Northwind,,,
turbine,MPI Resolution,11/13/2013 10:00,11/16/2013 15:00,,Northwind,,,
turbine,MPI Resolution,11/16/2013 16:02,11/17/2013 15:02,,Northwind,,,
turbine,MPI Resolution,11/17/2013 17:00,11/21/2013 6:01,,Northwind,,,
turbine,MPI Resolution,11/21/2013 7:01,11/23/2013 20:00,,Northwind,,,
turbine,MPI Resolution,12/3/2013 12:01,12/13/2013 1:00,,Northwind,,,
turbine,MPI Resolution,12/13/2013 2:00,12/13/2013 18:01,,Northwind,,,
turbine,MPI Resolution,12/13/2013 20:00,12/17/2013 11:02,,Northwind,,,
turbine,MPI Resolution,12/17/2013 12:04,12/25/2013 15:03,,Northwind,,,
turbine,MPI Resolution,12/25/2013 16:02,12/26/2013 12:01,,Northwind,,,
turbine,MPI Resolution,12/26/2013 13:00,12/29/2013 6:11,,Northwind,,,
turbine,MPI Resolution,1/14/2014 17:00,1/19/2014 22:00,,Northwind,,,
turbine,MPI Resolution,1/20/2014 0:00,1/20/2014 20:00,,Northwind,,,
turbine,MPI Resolution,1/21/2014 1:00,1/21/2014 20:00,,Northwind,,,
turbine,MPI Resolution,1/22/2014 1:00,1/23/2014 4:02,,Northwind,,,
turbine,MPI Resolution,1/23/2014 5:01,1/24/2014 10:01,,Northwind,,,
turbine,MPI Resolution,1/24/2014 11:00,1/30/2014 4:00,,Northwind,,,
turbine,MPI Resolution,2/19/2014 2:00,2/21/2014 3:01,,Northwind,,,
turbine,MPI Resolution,2/21/2014 8:00,2/26/2014 9:01,,Northwind,,,
turbine,MPI Resolution,2/26/2014 10:00,2/28/2014 3:00,,Northwind,,,
turbine,MPI Resolution,2/28/2014 4:02,3/1/2014 3:02,,Northwind,,,
turbine,MPI Resolution,3/1/2014 5:01,3/2/2014 6:02,,Northwind,,,
turbine,MPI Resolution,3/3/2014 18:01,3/4/2014 12:00,,Northwind,,,
foundation,MPI Resolution,4/22/2014 17:01,4/26/2014 4:03,,Humber Gateway,,,
foundation,MPI Resolution,4/29/2014 18:00,5/2/2014 13:13,,Humber Gateway,,,
foundation,MPI Resolution,5/2/2014 18:00,5/4/2014 9:01,,Humber Gateway,,,
foundation,MPI Resolution,5/7/2014 18:00,5/9/2014 19:01,,Humber Gateway,,,
foundation,MPI Resolution,5/9/2014 21:12,5/12/2014 12:18,,Humber Gateway,,,
foundation,MPI Resolution,5/15/2014 18:06,5/17/2014 1:20,,Humber Gateway,,,
foundation,MPI Resolution,5/17/2014 7:03,5/18/2014 8:00,,Humber Gateway,,,
foundation,MPI Resolution,5/21/2014 14:09,5/22/2014 23:31,,Humber Gateway,,,
foundation,MPI Resolution,5/23/2014 2:35,5/31/2014 17:52,,Humber Gateway,,,
foundation,MPI Resolution,6/28/2014 7:00,6/30/2014 2:05,,Humber Gateway,,,
foundation,MPI Resolution,7/3/2014 16:01,7/4/2014 17:08,,Humber Gateway,,,
foundation,MPI Resolution,7/4/2014 18:07,7/6/2014 17:00,,Humber Gateway,,,
turbine,MPI Resolution,7/29/2014 6:00,7/30/2014 14:07,,Humber Gateway,,,
turbine,MPI Resolution,7/30/2014 15:00,8/2/2014 16:01,,Humber Gateway,,,
turbine,MPI Resolution,8/2/2014 17:04,8/4/2014 9:01,,Humber Gateway,,,
turbine,MPI Resolution,8/4/2014 11:00,8/5/2014 6:02,,Humber Gateway,,,
turbine,MPI Resolution,8/22/2014 20:00,8/23/2014 17:01,,Humber Gateway,,,
turbine,MPI Resolution,8/23/2014 18:00,8/24/2014 12:00,,Humber Gateway,,,
turbine,MPI Resolution,8/24/2014 17:00,8/27/2014 1:00,,Humber Gateway,,,
turbine,MPI Resolution,8/27/2014 2:11,8/28/2014 14:08,,Humber Gateway,,,
turbine,MPI Resolution,8/28/2014 15:07,8/31/2014 3:00,,Humber Gateway,,,
turbine,MPI Resolution,8/31/2014 4:00,8/31/2014 20:00,,Humber Gateway,,,
turbine,MPI Resolution,9/5/2014 20:00,9/6/2014 15:02,,Humber Gateway,,,
turbine,MPI Resolution,9/6/2014 16:05,9/7/2014 11:00,,Humber Gateway,,,
turbine,MPI Resolution,9/7/2014 12:00,9/8/2014 4:00,,Humber Gateway,,,
turbine,MPI Resolution,9/8/2014 5:00,9/9/2014 0:00,,Humber Gateway,,,
turbine,MPI Resolution,9/9/2014 1:00,9/9/2014 17:02,,Humber Gateway,,,
turbine,MPI Resolution,9/9/2014 18:04,9/10/2014 13:00,,Humber Gateway,,,
turbine,MPI Resolution,9/15/2014 16:00,9/16/2014 19:00,,Humber Gateway,,,
turbine,MPI Resolution,9/16/2014 20:00,9/18/2014 8:08,,Humber Gateway,,,
turbine,MPI Resolution,9/18/2014 9:01,9/19/2014 9:00,,Humber Gateway,,,
turbine,MPI Resolution,9/19/2014 10:02,9/20/2014 1:01,,Humber Gateway,,,
turbine,MPI Resolution,9/20/2014 3:03,9/22/2014 2:02,,Humber Gateway,,,
turbine,MPI Resolution,9/22/2014 9:03,9/23/2014 4:02,,Humber Gateway,,,
turbine,MPI Resolution,9/29/2014 3:00,9/29/2014 19:04,,Humber Gateway,,,
turbine,MPI Resolution,10/1/2014 0:00,10/1/2014 9:00,,Humber Gateway,,,
turbine,MPI Resolution,10/1/2014 10:00,10/2/2014 5:02,,Humber Gateway,,,
turbine,MPI Resolution,10/2/2014 6:04,10/2/2014 22:00,,Humber Gateway,,,
turbine,MPI Resolution,10/2/2014 23:02,10/5/2014 2:00,,Humber Gateway,,,
turbine,MPI Resolution,10/14/2014 20:00,10/15/2014 21:00,,Humber Gateway,,,
turbine,MPI Resolution,10/15/2014 22:00,10/16/2014 18:03,,Humber Gateway,,,
turbine,MPI Resolution,10/16/2014 19:00,10/17/2014 10:00,,Humber Gateway,,,
